cause,causeLabel,exposure,exposureLabel,symptom,symptomLabel,route,routeLabel
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q21402566,systemic toxicity,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1064904,injury,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q2610154,red eye,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q2681162,eye injury,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q4930803,blurred vision,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q101991,inflammation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q159557,coma,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q203994,Euphoria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q213373,ataxia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q394129,psychomotor agitation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q767485,respiratory failure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1077823,somnolence,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1292082,sore throat,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q2673323,malaise,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q3443277,flushing,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q4736316,altered level of consciousness,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q10916362,dizziness,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q15729017,fatigue,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q18356391,unconsciousness,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q21112278,gastrointestinal irritation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q107231,paralysis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q189331,cardiac dysrhythmia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q223907,tremor,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q557945,mental confusion,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q677449,aspiration pneumonia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q754424,apnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q897147,bradypnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q1077823,somnolence,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q10916362,dizziness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q18356391,unconsciousness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q21112283,respiratory irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q2270,benzene,http://www.wikidata.org/entity/Q21167939,benzene exposure,http://www.wikidata.org/entity/Q21117198,convulsions,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q41861,hypertension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q476921,kidney failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q623289,Dysphagia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q633403,weakness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q767485,respiratory failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q1054718,nephropathy,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q3002092,abdominal cramps,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q5090486,Chemical pneumonitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q6402731,Dysgeusia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q21109189,Visual disturbance,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q21116763,salivation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q783903,contact dermatitis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q925,mercury,http://www.wikidata.org/entity/Q408089,mercury poisoning,http://www.wikidata.org/entity/Q14509067,exanthem,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q663,aluminium,http://www.wikidata.org/entity/Q21167711,aluminium exposure,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q663,aluminium,http://www.wikidata.org/entity/Q21167711,aluminium exposure,http://www.wikidata.org/entity/Q21112290,skin irritation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q663,aluminium,http://www.wikidata.org/entity/Q21167711,aluminium exposure,http://www.wikidata.org/entity/Q21112283,respiratory irritation,http://www.wikidata.org/entity/Q10268830,inhalation
